MOC_RUBROS_ID;MOC_ZONAS_ID;RUBRO;NIVEL_RIESGO;FACTURACION_PROM_ACTUAL;INDICE_CRECIMIENTO;INDICE_ESTABILIDAD;INDICE_APERTURA;INDICE_CIERRE;INDICE_SUPERVIVENCIA;IND_AP_ACT_VS_IND_AP_ANIO_ANT;IND_CL_ACT_VS_IND_CL_ANIO_ANT;SUP_MENOS_1;SUP_ENTRE_1_Y_2;SUP_ENTRE_2_Y_3;SUP_ENTRE_3_Y_4;SUP_ENTRE_4_Y_5;SUP_MAS_5;FACTURACION_PROM_ANIO_ANT;NIVEL_LOCALES;INDICE_CIERRE_ANIO_ANT;INDICE_APERTURA_ANIO_ANT
1032;66;FIAMBRERIAS Y DIETETICAS;3;2;4;3;0.00;0.00;60.00;-100.00;-100.00;6.35;22.22;33.33;9.52;4.76;23.81;2;2;4.76;28.57
1033;67;FIAMBRERIAS Y DIETETICAS;1;3;4;3;5.00;0.00;100.00;-66.67;NULL;1.72;10.34;29.31;13.79;3.45;41.38;2;2;NULL;14.29
1034;68;FIAMBRERIAS Y DIETETICAS;1;1;4;3;25.00;0.00;100.00;-50.00;NULL;9.09;36.36;0.00;18.18;0.00;36.36;1;1;NULL;50.00
1035;69;FIAMBRERIAS Y DIETETICAS;1;5;2;4;0.00;0.00;100.00;-100.00;NULL;0.00;6.90;10.34;6.90;10.34;65.52;5;1;NULL;9.09
1036;70;FIAMBRERIAS Y DIETETICAS;1;2;3;2;0.00;0.00;100.00;-100.00;NULL;0.00;7.14;21.43;42.86;0.00;28.57;3;1;NULL;20.00
1037;71;FIAMBRERIAS Y DIETETICAS;4;2;5;2;33.33;0.00;0.00;NULL;-100.00;11.11;0.00;55.56;0.00;0.00;33.33;2;1;50.00;NULL
1038;72;FIAMBRERIAS Y DIETETICAS;5;2;2;1;0.00;11.11;0.00;-100.00;0.00;0.00;29.03;0.00;16.13;6.45;48.39;2;1;9.09;36.36
1039;73;FIAMBRERIAS Y DIETETICAS;1;2;3;3;0.00;0.00;100.00;-100.00;NULL;0.00;28.57;14.29;0.00;7.14;50.00;2;1;NULL;40.00
1040;74;FIAMBRERIAS Y DIETETICAS;1;5;4;4;14.29;0.00;100.00;NULL;-100.00;4.55;0.00;4.55;13.64;0.00;77.27;5;1;16.67;NULL
1041;75;FIAMBRERIAS Y DIETETICAS;1;2;4;2;0.00;0.00;100.00;-100.00;-100.00;0.00;16.67;0.00;41.67;16.67;25.00;4;1;33.33;33.33
1042;76;FIAMBRERIAS Y DIETETICAS;1;2;4;4;9.09;0.00;100.00;-80.00;-100.00;3.85;38.46;3.85;0.00;19.23;34.62;1;1;11.11;55.56
1043;77;FIAMBRERIAS Y DIETETICAS;1;3;4;4;28.57;0.00;100.00;300.00;-100.00;14.29;7.14;23.81;19.05;7.14;28.57;4;2;7.69;7.69
1044;78;FIAMBRERIAS Y DIETETICAS;1;5;2;4;0.00;0.00;100.00;-100.00;NULL;0.00;13.33;20.00;0.00;16.67;50.00;5;1;NULL;18.18
1045;79;FIAMBRERIAS Y DIETETICAS;3;5;4;3;5.00;0.00;40.00;-83.33;-100.00;1.61;22.58;17.74;9.68;19.35;29.03;3;2;10.53;31.58
1046;80;FIAMBRERIAS Y DIETETICAS;3;3;4;2;0.00;9.09;50.00;-100.00;-50.00;2.78;5.56;16.67;19.44;0.00;55.56;4;1;18.18;18.18
1047;81;FIAMBRERIAS Y DIETETICAS;1;1;4;2;0.00;0.00;100.00;-100.00;NULL;0.00;18.18;54.55;0.00;0.00;27.27;1;1;NULL;25.00
1048;82;FIAMBRERIAS Y DIETETICAS;2;2;4;2;14.29;4.76;100.00;-40.00;0.00;8.20;13.11;14.75;11.48;0.00;52.46;3;2;5.26;26.32
1049;83;FIAMBRERIAS Y DIETETICAS;2;4;4;2;7.69;7.69;100.00;0.00;NULL;2.56;5.13;7.69;15.38;35.90;33.33;2;1;NULL;7.69
1050;84;FIAMBRERIAS Y DIETETICAS;1;3;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;11.76;35.29;0.00;26.47;26.47;3;1;NULL;16.67
1051;85;FIAMBRERIAS Y DIETETICAS;5;5;1;1;0.00;50.00;0.00;NULL;0.00;16.67;8.33;0.00;25.00;0.00;50.00;5;1;33.33;NULL
1052;86;FIAMBRERIAS Y DIETETICAS;1;1;2;2;0.00;0.00;100.00;-100.00;NULL;0.00;37.50;0.00;37.50;0.00;25.00;1;1;NULL;33.33
1053;87;FIAMBRERIAS Y DIETETICAS;3;2;4;2;0.00;5.88;50.00;-100.00;NULL;0.00;9.62;21.15;21.15;5.77;42.31;2;2;NULL;11.11
1054;88;FIAMBRERIAS Y DIETETICAS;3;3;4;4;7.14;0.00;60.00;NULL;-100.00;10.20;2.04;4.08;16.33;8.16;59.18;4;2;7.69;NULL
1055;89;FIAMBRERIAS Y DIETETICAS;3;2;4;1;25.00;12.50;100.00;0.00;0.00;9.09;27.27;13.64;27.27;13.64;9.09;1;1;14.29;28.57
1056;90;FIAMBRERIAS Y DIETETICAS;2;3;4;2;7.14;7.14;100.00;-75.00;NULL;2.44;24.39;0.00;4.88;17.07;51.22;4;1;NULL;28.57
1057;91;FIAMBRERIAS Y DIETETICAS;3;2;4;3;0.00;0.00;50.00;-100.00;-100.00;0.00;9.09;36.36;13.64;13.64;27.27;2;1;14.29;14.29
1058;92;FIAMBRERIAS Y DIETETICAS;1;3;3;5;0.00;0.00;100.00;-100.00;NULL;0.00;19.05;9.52;14.29;14.29;42.86;3;1;NULL;25.00
1059;93;FIAMBRERIAS Y DIETETICAS;1;4;5;3;33.33;0.00;NULL;NULL;NULL;14.29;0.00;0.00;0.00;0.00;85.71;4;1;NULL;NULL
1060;94;FIAMBRERIAS Y DIETETICAS;2;3;3;3;0.00;0.00;75.00;-100.00;-100.00;4.35;19.57;15.22;19.57;6.52;34.78;2;2;12.50;31.25
1061;95;FIAMBRERIAS Y DIETETICAS;3;5;4;4;0.00;0.00;67.00;-100.00;NULL;0.00;7.69;7.69;15.38;15.38;53.85;5;1;NULL;7.69
1062;96;FIAMBRERIAS Y DIETETICAS;2;4;3;2;0.00;9.09;100.00;-100.00;NULL;0.00;15.63;9.38;18.75;9.38;46.88;4;1;NULL;25.00
1063;97;FIAMBRERIAS Y DIETETICAS;1;5;4;3;0.00;0.00;100.00;-100.00;-100.00;10.53;26.32;15.79;15.79;0.00;31.58;5;1;16.67;50.00
1064;98;FIAMBRERIAS Y DIETETICAS;1;2;4;4;0.00;0.00;100.00;-100.00;NULL;0.00;28.57;21.43;21.43;7.14;21.43;1;1;NULL;40.00
1065;99;FIAMBRERIAS Y DIETETICAS;1;2;4;3;0.00;0.00;NULL;-100.00;-100.00;0.00;30.77;0.00;0.00;0.00;69.23;2;1;25.00;50.00
1066;100;FIAMBRERIAS Y DIETETICAS;2;5;3;2;8.33;8.33;100.00;0.00;NULL;10.00;5.00;0.00;20.00;0.00;65.00;4;1;NULL;7.69
1067;101;FIAMBRERIAS Y DIETETICAS;4;2;4;2;0.00;0.00;0.00;-100.00;-100.00;0.00;15.38;38.46;0.00;0.00;46.15;2;1;25.00;25.00
1068;102;FIAMBRERIAS Y DIETETICAS;2;2;3;2;7.69;7.69;100.00;NULL;NULL;9.09;0.00;11.36;27.27;11.36;40.91;2;1;NULL;NULL
1069;103;FIAMBRERIAS Y DIETETICAS;2;2;3;2;5.00;10.00;100.00;-75.00;0.00;3.28;9.84;22.95;14.75;3.28;45.90;2;2;10.00;20.00
1070;104;FIAMBRERIAS Y DIETETICAS;1;3;5;2;33.33;0.00;100.00;100.00;NULL;15.38;15.38;0.00;46.15;0.00;23.08;3;1;NULL;25.00
1071;105;FIAMBRERIAS Y DIETETICAS;4;4;4;5;0.00;0.00;0.00;NULL;-100.00;0.00;0.00;35.71;0.00;0.00;64.29;2;1;66.67;NULL
1072;106;FIAMBRERIAS Y DIETETICAS;1;5;3;4;0.00;0.00;100.00;-100.00;-100.00;0.00;10.45;13.43;14.93;10.45;50.75;5;2;4.55;18.18
1073;107;FIAMBRERIAS Y DIETETICAS;1;3;4;3;10.00;0.00;100.00;-50.00;NULL;10.34;17.24;10.34;10.34;0.00;51.72;3;1;NULL;20.00
1074;108;FIAMBRERIAS Y DIETETICAS;2;2;4;3;8.33;0.00;80.00;0.00;-100.00;2.56;5.13;12.82;38.46;0.00;41.03;2;1;40.00;10.00
1075;109;FIAMBRERIAS Y DIETETICAS;1;1;1;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;0.00;50.00;50.00;1;1;NULL;NULL
1076;110;FIAMBRERIAS Y DIETETICAS;3;2;4;4;0.00;0.00;67.00;-100.00;NULL;11.11;19.44;2.78;16.67;8.33;41.67;3;1;NULL;20.00
1077;111;FIAMBRERIAS Y DIETETICAS;4;2;3;4;0.00;0.00;0.00;-100.00;-100.00;0.00;20.00;20.00;13.33;6.67;40.00;2;1;9.09;27.27
1078;112;FIAMBRERIAS Y DIETETICAS;1;3;3;4;0.00;0.00;100.00;NULL;-100.00;0.00;6.45;16.13;38.71;12.90;25.81;2;1;10.00;NULL
1079;113;FIAMBRERIAS Y DIETETICAS;4;3;4;4;0.00;0.00;0.00;NULL;-100.00;0.00;0.00;18.18;0.00;27.27;54.55;3;1;33.33;NULL
1080;114;FIAMBRERIAS Y DIETETICAS;1;3;3;2;0.00;0.00;100.00;-100.00;NULL;0.00;33.33;16.67;50.00;0.00;0.00;1;1;NULL;40.00
1081;115;FIAMBRERIAS Y DIETETICAS;4;3;4;1;0.00;16.67;50.00;-100.00;0.00;0.00;23.53;17.65;17.65;0.00;41.18;3;1;20.00;40.00
1082;116;FIAMBRERIAS Y DIETETICAS;2;2;4;2;8.33;0.00;71.00;-75.00;-100.00;10.81;18.92;13.51;40.54;0.00;16.22;1;1;8.33;33.33
1083;117;FIAMBRERIAS Y DIETETICAS;3;3;4;3;5.56;0.00;50.00;-75.00;NULL;1.89;16.98;24.53;5.66;16.98;33.96;3;2;NULL;22.22
1084;118;FIAMBRERIAS Y DIETETICAS;1;3;4;3;25.00;0.00;100.00;0.00;-100.00;13.51;18.92;10.81;2.70;8.11;45.95;3;1;9.09;27.27
1085;119;FIAMBRERIAS Y DIETETICAS;1;5;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;33.33;0.00;66.67;5;1;NULL;NULL
1086;120;FIAMBRERIAS Y DIETETICAS;2;2;4;2;23.08;7.69;100.00;NULL;NULL;8.82;0.00;23.53;26.47;0.00;41.18;2;1;NULL;NULL
1087;121;FIAMBRERIAS Y DIETETICAS;1;1;4;2;0.00;0.00;100.00;-100.00;NULL;0.00;25.00;37.50;37.50;0.00;0.00;2;1;NULL;33.33
1088;122;FIAMBRERIAS Y DIETETICAS;3;1;4;4;25.00;0.00;50.00;NULL;NULL;15.38;0.00;15.38;23.08;0.00;46.15;1;1;NULL;NULL
1089;123;FIAMBRERIAS Y DIETETICAS;1;1;4;5;25.00;0.00;NULL;NULL;-100.00;7.69;0.00;0.00;0.00;0.00;92.31;2;1;33.33;NULL
1090;124;FIAMBRERIAS Y DIETETICAS;1;3;4;4;0.00;0.00;NULL;NULL;-100.00;0.00;0.00;0.00;0.00;0.00;100.00;4;1;20.00;NULL
1091;125;FIAMBRERIAS Y DIETETICAS;3;3;4;4;0.00;0.00;50.00;NULL;-100.00;0.00;0.00;21.74;13.04;13.04;52.17;3;1;14.29;NULL
1092;126;FIAMBRERIAS Y DIETETICAS;1;3;4;3;12.50;0.00;100.00;0.00;-100.00;14.29;7.14;10.71;10.71;7.14;50.00;4;1;12.50;12.50
1093;127;FIAMBRERIAS Y DIETETICAS;4;3;4;4;0.00;0.00;0.00;-100.00;NULL;17.65;11.76;17.65;0.00;0.00;52.94;3;1;NULL;20.00
1094;128;FIAMBRERIAS Y DIETETICAS;1;3;5;2;40.00;0.00;100.00;0.00;NULL;22.22;44.44;33.33;0.00;0.00;0.00;2;1;NULL;66.67
1095;129;FIAMBRERIAS Y DIETETICAS;1;5;4;3;10.00;0.00;100.00;-66.67;NULL;3.85;23.08;34.62;0.00;11.54;26.92;4;1;NULL;33.33
1096;130;FIAMBRERIAS Y DIETETICAS;1;4;2;4;0.00;0.00;100.00;-100.00;NULL;0.00;19.23;7.69;0.00;23.08;50.00;4;1;NULL;33.33
1097;131;FIAMBRERIAS Y DIETETICAS;3;2;4;2;0.00;5.88;50.00;-100.00;0.00;2.17;26.09;26.09;13.04;6.52;26.09;2;2;5.88;41.18
1098;132;FIAMBRERIAS Y DIETETICAS;1;5;3;2;0.00;0.00;100.00;-100.00;-100.00;0.00;13.33;0.00;33.33;20.00;33.33;5;1;20.00;20.00
1099;133;FIAMBRERIAS Y DIETETICAS;1;4;3;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;40.00;33.33;0.00;26.67;3;1;NULL;NULL
1100;134;FIAMBRERIAS Y DIETETICAS;1;5;3;4;0.00;0.00;100.00;-100.00;-100.00;10.53;21.05;15.79;0.00;0.00;52.63;4;1;14.29;42.86
1101;135;FIAMBRERIAS Y DIETETICAS;3;2;4;3;11.11;0.00;50.00;-66.67;NULL;13.79;17.24;10.34;10.34;27.59;20.69;2;1;NULL;30.00
1102;136;FIAMBRERIAS Y DIETETICAS;1;NULL;NULL;5;0.00;0.00;100.00;NULL;NULL;0.00;0.00;20.00;0.00;20.00;60.00;NULL;1;NULL;NULL
1103;137;FIAMBRERIAS Y DIETETICAS;3;3;4;2;9.09;0.00;50.00;-66.67;-100.00;12.12;18.18;18.18;9.09;0.00;42.42;3;1;10.00;30.00
1104;138;FIAMBRERIAS Y DIETETICAS;4;2;4;3;0.00;0.00;0.00;-100.00;-100.00;10.00;13.33;16.67;3.33;10.00;46.67;1;1;42.86;14.29
1105;139;FIAMBRERIAS Y DIETETICAS;4;4;4;5;0.00;0.00;0.00;NULL;NULL;42.86;0.00;0.00;0.00;0.00;57.14;5;1;NULL;NULL
1106;140;FIAMBRERIAS Y DIETETICAS;2;2;4;2;21.43;0.00;75.00;0.00;NULL;8.11;18.92;16.22;18.92;0.00;37.84;3;2;NULL;27.27
1107;141;FIAMBRERIAS Y DIETETICAS;1;5;4;3;3.85;0.00;100.00;-83.33;-100.00;3.45;14.94;17.24;16.09;6.90;41.38;4;3;10.34;20.69
1108;142;FIAMBRERIAS Y DIETETICAS;1;4;4;2;15.38;0.00;100.00;-66.67;NULL;11.43;37.14;8.57;2.86;8.57;31.43;2;1;NULL;50.00
1109;143;FIAMBRERIAS Y DIETETICAS;3;2;3;3;0.00;0.00;67.00;NULL;NULL;0.00;0.00;0.00;40.00;15.00;45.00;2;1;NULL;NULL
1110;144;FIAMBRERIAS Y DIETETICAS;2;2;3;4;0.00;0.00;75.00;-100.00;-100.00;0.00;13.04;0.00;39.13;8.70;39.13;2;1;14.29;14.29
1111;145;FIAMBRERIAS Y DIETETICAS;1;3;5;2;40.00;0.00;100.00;NULL;NULL;18.18;0.00;0.00;27.27;0.00;54.55;4;1;NULL;NULL
1112;146;FIAMBRERIAS Y DIETETICAS;2;2;4;2;18.75;0.00;80.00;0.00;NULL;12.24;14.29;12.24;24.49;10.20;26.53;2;2;NULL;21.43
1113;147;FIAMBRERIAS Y DIETETICAS;3;2;3;2;0.00;0.00;50.00;-100.00;NULL;15.79;15.79;31.58;15.79;21.05;0.00;1;1;NULL;33.33
1114;148;FIAMBRERIAS Y DIETETICAS;1;5;3;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;25.00;0.00;75.00;5;1;NULL;NULL
1115;149;FIAMBRERIAS Y DIETETICAS;3;4;4;1;14.29;14.29;80.00;0.00;100.00;11.36;15.91;6.82;22.73;6.82;36.36;4;1;8.33;16.67
1116;150;FIAMBRERIAS Y DIETETICAS;3;2;4;4;0.00;0.00;67.00;NULL;-100.00;2.44;2.44;14.63;14.63;7.32;58.54;2;1;8.33;NULL
1117;151;FIAMBRERIAS Y DIETETICAS;3;4;4;2;0.00;5.88;60.00;-100.00;0.00;5.56;16.67;25.93;24.07;0.00;27.78;4;2;5.88;23.53
1118;152;FIAMBRERIAS Y DIETETICAS;1;1;5;2;33.33;0.00;NULL;0.00;-100.00;22.22;22.22;0.00;0.00;0.00;55.56;2;1;50.00;50.00
1119;153;FIAMBRERIAS Y DIETETICAS;1;3;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;19.05;14.29;14.29;0.00;52.38;2;1;33.33;16.67
1120;154;FIAMBRERIAS Y DIETETICAS;1;5;4;4;0.00;0.00;100.00;-100.00;-100.00;10.34;27.59;0.00;20.69;0.00;41.38;5;1;11.11;33.33
1121;155;FIAMBRERIAS Y DIETETICAS;1;4;4;2;0.00;0.00;100.00;-100.00;NULL;0.00;33.33;22.22;16.67;0.00;27.78;3;1;NULL;42.86
1122;156;FIAMBRERIAS Y DIETETICAS;1;2;4;2;0.00;0.00;100.00;-100.00;NULL;12.00;16.00;24.00;8.00;4.00;36.00;2;1;NULL;25.00
1123;157;FIAMBRERIAS Y DIETETICAS;2;2;4;2;0.00;0.00;80.00;-100.00;NULL;0.00;25.71;0.00;34.29;17.14;22.86;2;1;NULL;30.77
1124;158;FIAMBRERIAS Y DIETETICAS;4;4;2;1;0.00;14.29;50.00;-100.00;NULL;0.00;36.00;0.00;16.00;0.00;48.00;5;1;NULL;33.33
1125;159;FIAMBRERIAS Y DIETETICAS;3;5;1;1;0.00;20.00;100.00;-100.00;-33.33;0.00;28.95;13.16;7.89;10.53;39.47;4;1;21.43;35.71
1126;160;FIAMBRERIAS Y DIETETICAS;4;3;4;2;5.88;11.76;50.00;-83.33;-33.33;2.04;28.57;6.12;12.24;10.20;40.82;3;2;18.75;37.50
1127;161;FIAMBRERIAS Y DIETETICAS;3;4;4;4;0.00;0.00;33.00;NULL;-100.00;15.38;0.00;15.38;23.08;0.00;46.15;3;1;33.33;NULL
1128;1;INSTITUCIONES DEPORTIVAS;4;5;2;2;0.00;12.50;50.00;-100.00;NULL;0.00;7.69;11.54;0.00;23.08;57.69;5;1;NULL;11.11
1129;2;INSTITUCIONES DEPORTIVAS;1;5;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
1130;3;INSTITUCIONES DEPORTIVAS;1;1;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;42.86;0.00;0.00;57.14;1;1;NULL;NULL
1131;4;INSTITUCIONES DEPORTIVAS;1;1;2;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;37.50;25.00;0.00;37.50;1;1;NULL;NULL
1132;5;INSTITUCIONES DEPORTIVAS;1;5;4;5;0.00;0.00;NULL;NULL;NULL;0.00;50.00;0.00;0.00;0.00;50.00;5;1;NULL;NULL
1133;6;INSTITUCIONES DEPORTIVAS;1;NULL;NULL;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;100.00;0.00;0.00;0.00;NULL;1;NULL;NULL
1134;7;INSTITUCIONES DEPORTIVAS;1;1;4;2;0.00;0.00;NULL;-100.00;NULL;0.00;62.50;0.00;0.00;0.00;37.50;1;1;NULL;66.67
1135;8;INSTITUCIONES DEPORTIVAS;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1136;9;INSTITUCIONES DEPORTIVAS;1;5;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
1137;10;INSTITUCIONES DEPORTIVAS;1;5;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;50.00;0.00;50.00;5;1;NULL;NULL
1138;11;INSTITUCIONES DEPORTIVAS;5;3;4;1;0.00;33.33;0.00;NULL;0.00;0.00;0.00;33.33;0.00;22.22;44.44;2;1;50.00;NULL
1139;12;INSTITUCIONES DEPORTIVAS;5;1;NULL;1;0.00;100.00;NULL;-100.00;NULL;0.00;100.00;0.00;0.00;0.00;0.00;1;NULL;NULL;100.00
1140;13;INSTITUCIONES DEPORTIVAS;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
1141;14;INSTITUCIONES DEPORTIVAS;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1142;15;INSTITUCIONES DEPORTIVAS;NULL;NULL;NULL;NULL;0.00;0.00;NULL;-100.00;-100.00;100.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;NULL;NULL
1143;16;INSTITUCIONES DEPORTIVAS;3;1;4;3;25.00;0.00;50.00;NULL;-100.00;7.69;0.00;15.38;23.08;0.00;53.85;1;1;33.33;NULL
1144;17;INSTITUCIONES DEPORTIVAS;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
1145;18;INSTITUCIONES DEPORTIVAS;1;5;4;3;0.00;0.00;100.00;-100.00;-100.00;8.33;16.67;0.00;25.00;0.00;50.00;5;1;25.00;50.00
1146;19;INSTITUCIONES DEPORTIVAS;4;1;4;3;0.00;0.00;0.00;NULL;-100.00;0.00;0.00;18.75;12.50;0.00;68.75;1;1;50.00;NULL
1147;20;INSTITUCIONES DEPORTIVAS;1;1;3;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;17.65;29.41;0.00;52.94;1;1;NULL;NULL
1148;21;INSTITUCIONES DEPORTIVAS;1;1;4;3;0.00;0.00;NULL;-100.00;NULL;0.00;18.18;0.00;0.00;0.00;81.82;1;1;NULL;25.00
1149;22;INSTITUCIONES DEPORTIVAS;3;2;2;1;0.00;20.00;100.00;-100.00;NULL;0.00;26.67;13.33;20.00;0.00;40.00;1;1;NULL;33.33
1150;23;INSTITUCIONES DEPORTIVAS;4;1;2;1;0.00;28.57;100.00;-100.00;NULL;0.00;9.52;14.29;19.05;0.00;57.14;1;1;NULL;14.29
1151;24;INSTITUCIONES DEPORTIVAS;4;1;4;4;0.00;0.00;0.00;-100.00;-100.00;4.35;8.70;8.70;0.00;13.04;65.22;1;1;28.57;28.57
1152;25;INSTITUCIONES DEPORTIVAS;NULL;NULL;NULL;NULL;0.00;0.00;NULL;-100.00;NULL;0.00;100.00;0.00;0.00;0.00;0.00;2;NULL;NULL;100.00
1153;26;INSTITUCIONES DEPORTIVAS;1;1;4;4;0.00;0.00;100.00;NULL;NULL;6.90;0.00;0.00;10.34;0.00;82.76;1;1;NULL;NULL
1154;27;INSTITUCIONES DEPORTIVAS;1;5;4;4;0.00;0.00;100.00;-100.00;NULL;0.00;15.15;30.30;0.00;0.00;54.55;5;1;NULL;18.18
1155;28;INSTITUCIONES DEPORTIVAS;1;2;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;2;1;NULL;NULL
1156;29;INSTITUCIONES DEPORTIVAS;1;5;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
1157;30;INSTITUCIONES DEPORTIVAS;3;5;3;2;0.00;14.29;100.00;-100.00;0.00;0.00;20.00;0.00;4.00;12.00;64.00;5;1;14.29;14.29
1158;31;INSTITUCIONES DEPORTIVAS;1;1;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;13.79;10.34;0.00;10.34;65.52;1;1;NULL;20.00
1159;32;INSTITUCIONES DEPORTIVAS;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1160;33;INSTITUCIONES DEPORTIVAS;1;5;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;5.71;31.43;0.00;17.14;45.71;5;1;NULL;8.33
1161;34;INSTITUCIONES DEPORTIVAS;1;5;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;5.13;0.00;7.69;7.69;79.49;5;1;16.67;8.33
1162;35;INSTITUCIONES DEPORTIVAS;1;2;4;4;10.00;0.00;100.00;-50.00;NULL;3.33;16.67;23.33;10.00;0.00;46.67;2;1;NULL;20.00
1163;36;INSTITUCIONES DEPORTIVAS;4;1;2;5;0.00;25.00;100.00;NULL;NULL;0.00;0.00;0.00;25.00;0.00;75.00;1;1;NULL;NULL
